treated_id,control_id,match_rank,distance,treated_beds,control_beds,treated_baths,control_baths,treated_sqft,control_sqft
89090054,CONTROL_0144,2,2.347575105385059,2.0,3.0,1.0,1.0,1167.0,2172.3810357357484
89090054,CONTROL_0048,3,2.4132669723072957,2.0,2.0,1.0,1.0,1167.0,1863.7679539194683
89090054,CONTROL_0024,4,2.446676756795601,2.0,2.0,1.0,1.0,1167.0,2028.7503516404836
89090054,CONTROL_0299,5,2.447134450701275,2.0,3.0,1.0,1.0,1167.0,2064.31514559634
89090087,CONTROL_0200,1,1.7036774903635847,3.0,2.0,1.0,1.0,1008.0,1546.60631850984
89090087,CONTROL_0299,2,1.9212227485746562,3.0,3.0,1.0,1.0,1008.0,2064.31514559634
89090087,CONTROL_0123,3,1.9227429899256947,3.0,3.0,1.0,1.0,1008.0,2076.737448474917
89090087,CONTROL_0246,4,1.945317932028318,3.0,3.0,1.0,1.0,1008.0,2123.833491541956
89090087,CONTROL_0149,5,1.9775409345117503,3.0,3.0,1.0,1.0,1008.0,2173.5315837576914
89090159,CONTROL_0195,1,2.9839379670380914,3.0,3.0,1.0,1.0,2030.0,2184.978692394369
89090159,CONTROL_0102,2,3.0521522469995204,3.0,3.0,1.0,1.0,2030.0,2412.399358658699
89090159,CONTROL_0011,3,3.0616171285679914,3.0,3.0,1.0,1.0,2030.0,2264.5473772774913
89090159,CONTROL_0061,4,3.118494676306497,3.0,2.0,1.0,1.0,2030.0,1994.2499586283038
89090159,CONTROL_0131,5,3.1959998435893224,3.0,2.0,1.0,1.0,2030.0,2275.0746084816074
89090282,CONTROL_0032,1,2.262439482173174,3.0,3.0,2.0,2.0,1446.8181818181818,1896.7145928913835
89090282,CONTROL_0272,2,2.5819867107121746,3.0,4.0,2.0,2.0,1446.8181818181818,2295.332918629926
89090282,CONTROL_0107,3,2.626429570356282,3.0,3.0,2.0,2.0,1446.8181818181818,2169.529889609949
89090282,CONTROL_0245,4,2.6442977409379838,3.0,3.0,2.0,2.0,1446.8181818181818,2241.510811568184
89090282,CONTROL_0101,5,2.6690159459497127,3.0,3.0,2.0,2.0,1446.8181818181818,2393.5740368279376
89090561,CONTROL_0144,1,1.3487515762316629,3.0,3.0,1.0,1.0,1420.0,2172.3810357357484
89090561,CONTROL_0266,2,1.4470413503511577,3.0,3.0,1.0,1.0,1420.0,2173.8958372352267
89090561,CONTROL_0149,3,1.468311286775569,3.0,3.0,1.0,1.0,1420.0,2173.5315837576914
89090561,CONTROL_0123,4,1.4733147990210065,3.0,3.0,1.0,1.0,1420.0,2076.737448474917
89090561,CONTROL_0299,5,1.4812599016804135,3.0,3.0,1.0,1.0,1420.0,2064.31514559634
89090603,CONTROL_0272,1,2.074714177782613,3.0,4.0,2.0,2.0,2312.0,2295.332918629926
89090603,CONTROL_0226,2,2.2901422171199672,3.0,4.0,2.0,2.0,2312.0,2620.9235840971583
89090603,CONTROL_0054,3,2.3174756774179075,3.0,4.0,2.0,2.0,2312.0,2730.587525123412
89090603,CONTROL_0044,4,2.3311283293631724,3.0,4.0,2.0,2.0,2312.0,2338.2012617271553
89090603,CONTROL_0171,5,2.3414077397716277,3.0,4.0,2.0,2.0,2312.0,2504.4800715360543
89090609,CONTROL_0200,1,0.776239753795195,2.0,2.0,1.0,1.0,1189.0,1546.60631850984
89090609,CONTROL_0048,2,1.2495105376782614,2.0,2.0,1.0,1.0,1189.0,1863.7679539194683
89090609,CONTROL_0061,3,1.4163626425104572,2.0,2.0,1.0,1.0,1189.0,1994.2499586283038
89090609,CONTROL_0024,4,1.4734560965565897,2.0,2.0,1.0,1.0,1189.0,2028.7503516404836
89090609,CONTROL_0284,5,1.5093889483242222,2.0,2.0,1.0,1.0,1189.0,1983.5848718921127
89091173,CONTROL_0200,1,0.9338370972960685,2.0,2.0,1.0,1.0,1125.3333333333333,1546.60631850984
89091173,CONTROL_0048,2,1.377640178760521,2.0,2.0,1.0,1.0,1125.3333333333333,1863.7679539194683
89091173,CONTROL_0024,3,1.57551276145897,2.0,2.0,1.0,1.0,1125.3333333333333,2028.7503516404836
89091173,CONTROL_0061,4,1.5975464156739136,2.0,2.0,1.0,1.0,1125.3333333333333,1994.2499586283038
89091173,CONTROL_0284,5,1.6342305601312521,2.0,2.0,1.0,1.0,1125.3333333333333,1983.5848718921127
89091221,CONTROL_0200,1,1.0366011309193817,2.0,2.0,1.0,1.0,1208.0,1546.60631850984
89091221,CONTROL_0048,2,1.3789959825539484,2.0,2.0,1.0,1.0,1208.0,1863.7679539194683
89091221,CONTROL_0024,3,1.5238867762683763,2.0,2.0,1.0,1.0,1208.0,2028.7503516404836
89091221,CONTROL_0284,4,1.6216804484287297,2.0,2.0,1.0,1.0,1208.0,1983.5848718921127
89091221,CONTROL_0061,5,1.629714465456459,2.0,2.0,1.0,1.0,1208.0,1994.2499586283038
89091245,CONTROL_0144,1,2.1789340913759423,3.0,3.0,1.0,1.0,912.0,2172.3810357357484
89091245,CONTROL_0200,2,2.1805402508122835,3.0,2.0,1.0,1.0,912.0,1546.60631850984
89091245,CONTROL_0299,3,2.192778215401439,3.0,3.0,1.0,1.0,912.0,2064.31514559634
89091245,CONTROL_0123,4,2.195666521209287,3.0,3.0,1.0,1.0,912.0,2076.737448474917
89091245,CONTROL_0266,5,2.242088264021546,3.0,3.0,1.0,1.0,912.0,2173.8958372352267
89091494,CONTROL_0200,1,1.1206045115683299,2.0,2.0,1.0,1.0,950.0,1546.60631850984
89091494,CONTROL_0048,2,1.6274854627759907,2.0,2.0,1.0,1.0,950.0,1863.7679539194683
89091494,CONTROL_0061,3,1.808910835461208,2.0,2.0,1.0,1.0,950.0,1994.2499586283038
89091494,CONTROL_0024,4,1.866650110787131,2.0,2.0,1.0,1.0,950.0,2028.7503516404836
89091494,CONTROL_0284,5,1.878757222577283,2.0,2.0,1.0,1.0,950.0,1983.5848718921127
89091680,CONTROL_0200,1,1.239661571252219,2.0,2.0,1.0,1.0,1008.5925925925926,1546.60631850984
89091680,CONTROL_0048,2,1.6475207024170055,2.0,2.0,1.0,1.0,1008.5925925925926,1863.7679539194683
89091680,CONTROL_0024,3,1.8319925473447225,2.0,2.0,1.0,1.0,1008.5925925925926,2028.7503516404836
89091680,CONTROL_0284,4,1.8789245514143533,2.0,2.0,1.0,1.0,1008.5925925925926,1983.5848718921127
89091680,CONTROL_0061,5,1.9193925352508385,2.0,2.0,1.0,1.0,1008.5925925925926,1994.2499586283038
89091848,CONTROL_0200,1,1.3426582937881233,2.0,2.0,1.0,1.0,780.0,1546.60631850984
89091848,CONTROL_0048,2,1.8708091249623684,2.0,2.0,1.0,1.0,780.0,1863.7679539194683
89091848,CONTROL_0055,3,2.034507240203572,2.0,2.0,1.0,2.0,780.0,1575.6028545605297
89091848,CONTROL_0061,4,2.0719119162124753,2.0,2.0,1.0,1.0,780.0,1994.2499586283038
89091848,CONTROL_0284,5,2.1087387806067177,2.0,2.0,1.0,1.0,780.0,1983.5848718921127
89091932,CONTROL_0144,1,1.663877671446616,3.0,3.0,1.0,1.0,1225.0,2172.3810357357484
89091932,CONTROL_0123,2,1.73585024989267,3.0,3.0,1.0,1.0,1225.0,2076.737448474917
89091932,CONTROL_0299,3,1.7386127165497007,3.0,3.0,1.0,1.0,1225.0,2064.31514559634
89091932,CONTROL_0266,4,1.7449867813491988,3.0,3.0,1.0,1.0,1225.0,2173.8958372352267
89091932,CONTROL_0149,5,1.7625496712530304,3.0,3.0,1.0,1.0,1225.0,2173.5315837576914
89092007,CONTROL_0200,1,1.7880746521491755,1.0,2.0,1.0,1.0,888.0,1546.60631850984
89092007,CONTROL_0048,2,2.145009744290729,1.0,2.0,1.0,1.0,888.0,1863.7679539194683
89092007,CONTROL_0024,3,2.3172385890590443,1.0,2.0,1.0,1.0,888.0,2028.7503516404836
89092007,CONTROL_0055,4,2.3335448308715128,1.0,2.0,1.0,2.0,888.0,1575.6028545605297
89092007,CONTROL_0284,5,2.344796767118969,1.0,2.0,1.0,1.0,888.0,1983.5848718921127
89092118,CONTROL_0144,1,0.9658775643172671,3.0,3.0,1.0,1.0,1627.0,2172.3810357357484
89092118,CONTROL_0266,2,1.063124849950004,3.0,3.0,1.0,1.0,1627.0,2173.8958372352267
89092118,CONTROL_0149,3,1.0800248127465406,3.0,3.0,1.0,1.0,1627.0,2173.5315837576914
89092118,CONTROL_0123,4,1.1383977956474307,3.0,3.0,1.0,1.0,1627.0,2076.737448474917
89092118,CONTROL_0299,5,1.1550559200779105,3.0,3.0,1.0,1.0,1627.0,2064.31514559634
89092190,CONTROL_0200,1,1.5179621084816437,2.0,2.0,1.0,1.0,1447.0,1546.60631850984
89092190,CONTROL_0048,2,1.6124362295126584,2.0,2.0,1.0,1.0,1447.0,1863.7679539194683
89092190,CONTROL_0024,3,1.6197023325267605,2.0,2.0,1.0,1.0,1447.0,2028.7503516404836
89092190,CONTROL_0144,4,1.7407806898247338,2.0,3.0,1.0,1.0,1447.0,2172.3810357357484
89092190,CONTROL_0284,5,1.7856110670803749,2.0,2.0,1.0,1.0,1447.0,1983.5848718921127
89092196,CONTROL_0200,1,1.5308079269127193,2.0,2.0,1.0,1.0,1393.0,1546.60631850984
89092196,CONTROL_0048,2,1.6544558585561397,2.0,2.0,1.0,1.0,1393.0,1863.7679539194683
89092196,CONTROL_0024,3,1.6768256633382421,2.0,2.0,1.0,1.0,1393.0,2028.7503516404836
89092196,CONTROL_0144,4,1.8063931665208992,2.0,3.0,1.0,1.0,1393.0,2172.3810357357484
89092196,CONTROL_0284,5,1.8337786709275796,2.0,2.0,1.0,1.0,1393.0,1983.5848718921127
89092220,CONTROL_0200,1,2.475618666628484,2.0,2.0,1.0,1.0,1100.0,1546.60631850984
89092220,CONTROL_0011,2,2.5654322218988197,2.0,3.0,1.0,1.0,1100.0,2264.5473772774913
89092220,CONTROL_0038,3,2.675900812947241,2.0,2.0,1.0,2.0,1100.0,1777.3595165588363
89092220,CONTROL_0024,4,2.676231635154373,2.0,2.0,1.0,1.0,1100.0,2028.7503516404836
89092220,CONTROL_0048,5,2.685135154458127,2.0,2.0,1.0,1.0,1100.0,1863.7679539194683
89092295,CONTROL_0067,1,1.9855206532162148,2.0,2.0,2.0,2.0,1376.0,2001.1885239207245
89092295,CONTROL_0038,2,2.02270423898483,2.0,2.0,2.0,2.0,1376.0,1777.3595165588363
89092295,CONTROL_0231,3,2.0424258201602283,2.0,2.0,2.0,2.0,1376.0,1951.059195440531
89092295,CONTROL_0032,4,2.1566366045876126,2.0,3.0,2.0,2.0,1376.0,1896.7145928913835
89092295,CONTROL_0140,5,2.2019040935860086,2.0,2.0,2.0,2.0,1376.0,2082.338072525351
89092343,CONTROL_0144,1,1.714490964735904,3.0,3.0,1.0,1.0,1194.0,2172.3810357357484
89092343,CONTROL_0123,2,1.7796577960168556,3.0,3.0,1.0,1.0,1194.0,2076.737448474917
89092343,CONTROL_0299,3,1.781733420391208,3.0,3.0,1.0,1.0,1194.0,2064.31514559634
89092343,CONTROL_0266,4,1.7933873622899223,3.0,3.0,1.0,1.0,1194.0,2173.8958372352267
89092343,CONTROL_0149,5,1.8104629305518416,3.0,3.0,1.0,1.0,1194.0,2173.5315837576914
89092478,CONTROL_0144,1,1.6686101149693815,3.0,3.0,1.0,1.0,1455.0,2172.3810357357484
89092478,CONTROL_0266,2,1.8353709080681064,3.0,3.0,1.0,1.0,1455.0,2173.8958372352267
89092478,CONTROL_0149,3,1.8809604763782737,3.0,3.0,1.0,1.0,1455.0,2173.5315837576914
89092478,CONTROL_0123,4,1.8900099461669106,3.0,3.0,1.0,1.0,1455.0,2076.737448474917
89092478,CONTROL_0299,5,1.8968665255846726,3.0,3.0,1.0,1.0,1455.0,2064.31514559634
89092565,CONTROL_0200,1,1.6101715498653655,2.0,2.0,1.0,1.0,1214.0,1546.60631850984
89092565,CONTROL_0048,2,1.8198129055838628,2.0,2.0,1.0,1.0,1214.0,1863.7679539194683
89092565,CONTROL_0024,3,1.8855797305018982,2.0,2.0,1.0,1.0,1214.0,2028.7503516404836
89092565,CONTROL_0284,4,2.0149686010468084,2.0,2.0,1.0,1.0,1214.0,1983.5848718921127
89092565,CONTROL_0144,5,2.038136595324988,2.0,3.0,1.0,1.0,1214.0,2172.3810357357484
89092589,CONTROL_0032,1,1.6838451989455163,3.0,3.0,2.0,2.0,1514.0,1896.7145928913835
89092589,CONTROL_0107,2,2.035261570136524,3.0,3.0,2.0,2.0,1514.0,2169.529889609949
89092589,CONTROL_0272,3,2.0957756524296105,3.0,4.0,2.0,2.0,1514.0,2295.332918629926
89092589,CONTROL_0093,4,2.122585989217886,3.0,3.0,2.0,2.0,1514.0,2067.654755384204
89092589,CONTROL_0245,5,2.1334387886898942,3.0,3.0,2.0,2.0,1514.0,2241.510811568184
89092625,CONTROL_0200,1,2.135267815042751,1.0,2.0,1.0,1.0,934.0,1546.60631850984
89092625,CONTROL_0048,2,2.40468901245137,1.0,2.0,1.0,1.0,934.0,1863.7679539194683
89092625,CONTROL_0024,3,2.5172096240908823,1.0,2.0,1.0,1.0,934.0,2028.7503516404836
89092625,CONTROL_0284,4,2.583068252534937,1.0,2.0,1.0,1.0,934.0,1983.5848718921127
89092625,CONTROL_0055,5,2.594151072034813,1.0,2.0,1.0,2.0,934.0,1575.6028545605297
89092652,CONTROL_0032,1,2.183372128014011,3.0,3.0,2.0,2.0,1386.6666666666667,1896.7145928913835
89092652,CONTROL_0245,2,2.5796382705455057,3.0,3.0,2.0,2.0,1386.6666666666667,2241.510811568184
89092652,CONTROL_0107,3,2.5835268927177175,3.0,3.0,2.0,2.0,1386.6666666666667,2169.529889609949
89092652,CONTROL_0272,4,2.610668197627874,3.0,4.0,2.0,2.0,1386.6666666666667,2295.332918629926
89092652,CONTROL_0218,5,2.622238654436812,3.0,3.0,2.0,2.0,1386.6666666666667,2328.0530549849227
89092808,CONTROL_0144,1,1.5339029500159511,3.0,3.0,1.0,1.0,1301.0,2172.3810357357484
89092808,CONTROL_0123,2,1.5796954135525476,3.0,3.0,1.0,1.0,1301.0,2076.737448474917
89092808,CONTROL_0299,3,1.5798712250385911,3.0,3.0,1.0,1.0,1301.0,2064.31514559634
89092808,CONTROL_0266,4,1.6126337854199666,3.0,3.0,1.0,1.0,1301.0,2173.8958372352267
89092808,CONTROL_0149,5,1.6402590627209177,3.0,3.0,1.0,1.0,1301.0,2173.5315837576914
89092850,CONTROL_0200,1,2.6854390942514077,1.0,2.0,1.0,1.0,938.0,1546.60631850984
89092850,CONTROL_0061,2,2.928978707224513,1.0,2.0,1.0,1.0,938.0,1994.2499586283038
89092850,CONTROL_0048,3,2.986251963420723,1.0,2.0,1.0,1.0,938.0,1863.7679539194683
89092850,CONTROL_0055,4,3.1189407370108224,1.0,2.0,1.0,2.0,938.0,1575.6028545605297
89092850,CONTROL_0284,5,3.119954595976007,1.0,2.0,1.0,1.0,938.0,1983.5848718921127
89092901,CONTROL_0200,1,1.6978812590608887,1.0,2.0,1.0,1.0,1014.4285714285714,1546.60631850984
89092901,CONTROL_0048,2,2.015335736172514,1.0,2.0,1.0,1.0,1014.4285714285714,1863.7679539194683
89092901,CONTROL_0024,3,2.1598894126345782,1.0,2.0,1.0,1.0,1014.4285714285714,2028.7503516404836
89092901,CONTROL_0284,4,2.2187060278939192,1.0,2.0,1.0,1.0,1014.4285714285714,1983.5848718921127
89092901,CONTROL_0061,5,2.2272414190222074,1.0,2.0,1.0,1.0,1014.4285714285714,1994.2499586283038
89092955,CONTROL_0200,1,1.0922412290358359,2.0,2.0,1.0,1.0,1103.0,1546.60631850984
89092955,CONTROL_0048,2,1.4853366620934894,2.0,2.0,1.0,1.0,1103.0,1863.7679539194683
89092955,CONTROL_0024,3,1.6647995995922729,2.0,2.0,1.0,1.0,1103.0,2028.7503516404836
89092955,CONTROL_0284,4,1.7192037376770692,2.0,2.0,1.0,1.0,1103.0,1983.5848718921127
89092955,CONTROL_0061,5,1.7553980031610636,2.0,2.0,1.0,1.0,1103.0,1994.2499586283038
89092958,CONTROL_0123,1,1.5070147697588676,3.0,3.0,1.0,1.0,1274.0,2076.737448474917
89092958,CONTROL_0299,2,1.5113498841478967,3.0,3.0,1.0,1.0,1274.0,2064.31514559634
89092958,CONTROL_0200,3,1.5114453111643895,3.0,2.0,1.0,1.0,1274.0,1546.60631850984
89092958,CONTROL_0246,4,1.5121677515233833,3.0,3.0,1.0,1.0,1274.0,2123.833491541956
89092958,CONTROL_0149,5,1.5288326333427915,3.0,3.0,1.0,1.0,1274.0,2173.5315837576914
89092991,CONTROL_0200,1,1.3198270174262756,2.0,2.0,1.0,1.0,923.3529411764706,1546.60631850984
89092991,CONTROL_0048,2,1.7554396519389819,2.0,2.0,1.0,1.0,923.3529411764706,1863.7679539194683
89092991,CONTROL_0024,3,1.9536336405173431,2.0,2.0,1.0,1.0,923.3529411764706,2028.7503516404836
89092991,CONTROL_0284,4,1.9885442937430307,2.0,2.0,1.0,1.0,923.3529411764706,1983.5848718921127
89092991,CONTROL_0055,5,1.9960690273434318,2.0,2.0,1.0,2.0,923.3529411764706,1575.6028545605297
89093039,CONTROL_0200,1,1.635722021531852,1.0,2.0,1.0,1.0,923.0,1546.60631850984
89093039,CONTROL_0048,2,2.029185998276307,1.0,2.0,1.0,1.0,923.0,1863.7679539194683
89093039,CONTROL_0061,3,2.182023536381069,1.0,2.0,1.0,1.0,923.0,1994.2499586283038
89093039,CONTROL_0024,4,2.231319576605002,1.0,2.0,1.0,1.0,923.0,2028.7503516404836
89093039,CONTROL_0055,5,2.2323307798357637,1.0,2.0,1.0,2.0,923.0,1575.6028545605297
89093075,CONTROL_0144,1,2.918752108240598,2.0,3.0,1.0,1.0,1715.0,2172.3810357357484
89093075,CONTROL_0087,2,3.1064650249459,2.0,3.0,1.0,1.0,1715.0,2463.5189533099365
89093075,CONTROL_0076,3,3.1121123849448886,2.0,3.0,1.0,1.0,1715.0,2246.950207157013
89093075,CONTROL_0266,4,3.117827673738628,2.0,3.0,1.0,1.0,1715.0,2173.8958372352267
89093075,CONTROL_0234,5,3.1204067361096395,2.0,3.0,1.0,2.0,1715.0,1953.1244805234492
89093282,CONTROL_0032,1,0.7234059639218938,3.0,3.0,2.0,2.0,1615.6666666666667,1896.7145928913835
89093282,CONTROL_0093,2,0.9598862789990659,3.0,3.0,2.0,2.0,1615.6666666666667,2067.654755384204
89093282,CONTROL_0107,3,1.0401541449558687,3.0,3.0,2.0,2.0,1615.6666666666667,2169.529889609949
89093282,CONTROL_0234,4,1.076140904154918,3.0,3.0,2.0,2.0,1615.6666666666667,1953.1244805234492
89093282,CONTROL_0252,5,1.0782007960421407,3.0,3.0,2.0,2.0,1615.6666666666667,2041.6309063418475
89093450,CONTROL_0200,1,1.185598405745305,2.0,2.0,1.0,1.0,1026.0,1546.60631850984
89093450,CONTROL_0048,2,1.5996170688021407,2.0,2.0,1.0,1.0,1026.0,1863.7679539194683
89093450,CONTROL_0024,3,1.7879820180796742,2.0,2.0,1.0,1.0,1026.0,2028.7503516404836
89093450,CONTROL_0284,4,1.8333197764607139,2.0,2.0,1.0,1.0,1026.0,1983.5848718921127
89093450,CONTROL_0061,5,1.868562638127574,2.0,2.0,1.0,1.0,1026.0,1994.2499586283038
89093498,CONTROL_0234,1,1.89959728793427,3.0,3.0,2.0,2.0,1510.0,1953.1244805234492
89093498,CONTROL_0272,2,2.0347909633372985,3.0,4.0,2.0,2.0,1510.0,2295.332918629926
89093498,CONTROL_0032,3,2.075380024096388,3.0,3.0,2.0,2.0,1510.0,1896.7145928913835
89093498,CONTROL_0093,4,2.0822897103999023,3.0,3.0,2.0,2.0,1510.0,2067.654755384204
89093498,CONTROL_0107,5,2.1662597878460836,3.0,3.0,2.0,2.0,1510.0,2169.529889609949
89093624,CONTROL_0055,1,1.3382460924388146,2.0,2.0,2.0,2.0,1307.764705882353,1575.6028545605297
89093624,CONTROL_0038,2,1.3667417062772511,2.0,2.0,2.0,2.0,1307.764705882353,1777.3595165588363
89093624,CONTROL_0124,3,1.4211674671926822,2.0,2.0,2.0,2.0,1307.764705882353,1704.658269692216
89093624,CONTROL_0032,4,1.5631784822625219,2.0,3.0,2.0,2.0,1307.764705882353,1896.7145928913835
89093624,CONTROL_0250,5,1.5792563260707075,2.0,2.0,2.0,2.0,1307.764705882353,1777.2073088702546
89093645,CONTROL_0200,1,2.591260784540235,2.0,2.0,1.0,1.0,883.6315789473684,1546.60631850984
89093645,CONTROL_0038,2,2.8369878117993754,2.0,2.0,1.0,2.0,883.6315789473684,1777.3595165588363
89093645,CONTROL_0011,3,2.855928920558988,2.0,3.0,1.0,1.0,883.6315789473684,2264.5473772774913
89093645,CONTROL_0048,4,2.863429170953955,2.0,2.0,1.0,1.0,883.6315789473684,1863.7679539194683
89093645,CONTROL_0024,5,2.8937873359990545,2.0,2.0,1.0,1.0,883.6315789473684,2028.7503516404836
89093708,CONTROL_0200,1,1.0450040635855107,2.0,2.0,1.0,1.0,1000.0,1546.60631850984
89093708,CONTROL_0048,2,1.547302713447684,2.0,2.0,1.0,1.0,1000.0,1863.7679539194683
89093708,CONTROL_0061,3,1.7263319984008272,2.0,2.0,1.0,1.0,1000.0,1994.2499586283038
89093708,CONTROL_0024,4,1.7839744116026806,2.0,2.0,1.0,1.0,1000.0,2028.7503516404836
89093708,CONTROL_0284,5,1.8002353128156035,2.0,2.0,1.0,1.0,1000.0,1983.5848718921127
89093729,CONTROL_0032,1,0.9427752153542031,3.0,3.0,2.0,2.0,1388.0,1896.7145928913835
89093729,CONTROL_0093,2,1.2439417946326232,3.0,3.0,2.0,2.0,1388.0,2067.654755384204
89093729,CONTROL_0252,3,1.2775976562208629,3.0,3.0,2.0,2.0,1388.0,2041.6309063418475
89093729,CONTROL_0234,4,1.3142479397062399,3.0,3.0,2.0,2.0,1388.0,1953.1244805234492
89093729,CONTROL_0107,5,1.3541329328491336,3.0,3.0,2.0,2.0,1388.0,2169.529889609949
89093840,CONTROL_0200,1,1.3995814114881993,2.0,2.0,1.0,1.0,1256.3478260869565,1546.60631850984
89093840,CONTROL_0048,2,1.6255062566869016,2.0,2.0,1.0,1.0,1256.3478260869565,1863.7679539194683
89093840,CONTROL_0024,3,1.6937190663487762,2.0,2.0,1.0,1.0,1256.3478260869565,2028.7503516404836
89093840,CONTROL_0284,4,1.8438607354600576,2.0,2.0,1.0,1.0,1256.3478260869565,1983.5848718921127
89093840,CONTROL_0061,5,1.8765142090184421,2.0,2.0,1.0,1.0,1256.3478260869565,1994.2499586283038
89093876,CONTROL_0144,1,1.6140424513079947,3.0,3.0,1.0,1.0,1500.0,2172.3810357357484
89093876,CONTROL_0266,2,1.7857965177920723,3.0,3.0,1.0,1.0,1500.0,2173.8958372352267
89093876,CONTROL_0149,3,1.8326453677304955,3.0,3.0,1.0,1.0,1500.0,2173.5315837576914
89093876,CONTROL_0123,4,1.8486930392799483,3.0,3.0,1.0,1.0,1500.0,2076.737448474917
89093876,CONTROL_0299,5,1.8565648920576945,3.0,3.0,1.0,1.0,1500.0,2064.31514559634
89093888,CONTROL_0032,1,1.1635677702179232,3.0,3.0,2.0,2.0,1289.2857142857142,1896.7145928913835
89093888,CONTROL_0093,2,1.4392897670922258,3.0,3.0,2.0,2.0,1289.2857142857142,2067.654755384204
89093888,CONTROL_0234,3,1.4471075273946639,3.0,3.0,2.0,2.0,1289.2857142857142,1953.1244805234492
89093888,CONTROL_0252,4,1.5046709377330274,3.0,3.0,2.0,2.0,1289.2857142857142,2041.6309063418475
89093888,CONTROL_0107,5,1.5564593292087208,3.0,3.0,2.0,2.0,1289.2857142857142,2169.529889609949
